	WT_R1	WT_R2	mutant_R1	mutant_R2
WBGene00022993	0	0	0	0
WBGene00219893	0	0.74555768620679	0	0
WBGene00201220	19.9422201584423	20.8756152137901	36.2491726504618	24.2459099027609
WBGene00022994	0	0	0	0
WBGene00001052	24.3738246380961	27.5856343896512	94.8055284704386	33.1786135511466
WBGene00200479	0	0	0	0
WBGene00199917	0	0	0	0
WBGene00198022	0	0	0	0
WBGene00197464	0	0	0	0
WBGene00023268	0	0	0	0
WBGene00196445	0	0	0	0
WBGene00017478	1.47720149321795	0	0	5.10440208479178
WBGene00201746	0	0	0	0
WBGene00200906	0	0	0	0
WBGene00200138	0	0	0	0
WBGene00200242	0	0	0	0
WBGene00017476	0	0	0	0
WBGene00017794	0	3.72778843103395	1.39419894809469	0
WBGene00199569	20.6808209050513	16.4022690965494	39.0375705466512	21.6937088603651
WBGene00023013	0	0	0	0
WBGene00195345	0	0	0	0
WBGene00202473	0	0	1.39419894809469	0
WBGene00023014	0	0	0	0
WBGene00017177	96.0180970591665	109.596979872398	101.776523210912	104.640242738231
WBGene00000157	21.4194216516602	36.5323266241327	13.9419894809469	30.6264125087507
WBGene00017178	6.64740671948076	6.71001917586111	9.7593926366628	7.65660312718767
WBGene00017176	0	0	0	1.27610052119794
WBGene00000207	245.215447874179	244.542921075827	44.6143663390299	74.0138302294808
WBGene00003561	5.17020522626281	5.96446148965432	16.7303873771362	8.93270364838561
WBGene00201431	0	0	0	0
WBGene00200381	0	0	0	0
WBGene00198358	0	0	0	0
WBGene00195263	0	0	0	0
WBGene00201445	0	0	0	0
WBGene00202457	0	0	0	0
WBGene00199358	0	0	0	0
WBGene00200377	0	0	0	0
WBGene00023460	0.738600746608973	0.74555768620679	0	0
WBGene00000959	45.0546455431474	34.2956535655123	15.3361884290415	11.4849046907815
WBGene00169234	0	0	0	0
WBGene00197360	0.738600746608973	0	0	0
WBGene00197986	0	0	0	0
WBGene00195391	0	0	0	0
WBGene00219952	0	0	0	0
WBGene00004356	2.21580223982692	2.98223074482716	4.18259684428406	1.27610052119794
WBGene00005008	29.5440298643589	27.5856343896512	26.489780013799	14.0371057331774
WBGene00015561	6.64740671948076	7.4555768620679	9.7593926366628	6.38050260598972
WBGene00219805	0	0	0	0
WBGene00003963	53.1792537558461	74.555768620679	30.6723768580831	14.0371057331774
WBGene00169464	0	0	0	0
WBGene00003628	1.47720149321795	0	1.39419894809469	3.82830156359383
WBGene00015560	0	0	0	0
WBGene00206364	0	0	0	0
WBGene00201382	0	0	0	0
WBGene00202464	0	0	0	0
WBGene00197482	0	0	0	0
WBGene00196494	0	0.74555768620679	0	0
WBGene00199374	0	0	0	0
WBGene00198243	0	0	0	0
WBGene00202406	1.47720149321795	0	4.18259684428406	5.10440208479178
WBGene00201370	0	0	0	0
WBGene00197381	0.738600746608973	0	2.78839789618937	0
WBGene00001821	0	0	0	0
WBGene00196162	0	0	0	0
WBGene00198384	0	0	0	0
WBGene00197349	0	0.74555768620679	1.39419894809469	0
WBGene00201960	0	0	0	1.27610052119794
WBGene00195517	0	0	0	0
WBGene00015495	0	0	0	0
WBGene00000136	0	2.23667305862037	1.39419894809469	0
WBGene00000133	0.738600746608973	0	0	0
WBGene00200447	0	0	0	0
WBGene00200780	0.738600746608973	2.23667305862037	0	0
WBGene00195372	0	0	0	0
WBGene00015494	7.38600746608973	6.71001917586111	0	2.55220104239589
WBGene00015496	2.21580223982692	4.47334611724074	0	5.10440208479178
WBGene00202481	0	0.74555768620679	0	0
WBGene00197377	0	0	0	0
WBGene00015493	0	0	0	0
WBGene00015492	282.145485204628	334.755401106849	119.901109536143	108.468544301825
WBGene00001455	0.738600746608973	0	0	0
WBGene00020496	167.662369480237	190.117209982731	151.967685342321	168.445268798129
WBGene00196407	0.738600746608973	0.74555768620679	0	0
WBGene00200319	0	0	0	0
WBGene00004148	309.47371282916	359.358804751673	80.8635389894918	89.3270364838561
WBGene00199327	0	0	0	1.27610052119794
WBGene00195782	0.738600746608973	0	1.39419894809469	0
WBGene00016706	0	0	0	0
WBGene00016705	0	0.74555768620679	0	1.27610052119794
WBGene00196457	0	0	1.39419894809469	0
WBGene00016704	43.5774440499294	53.6801534068889	29.2781779099884	40.8352166783342
WBGene00044567	11.8176119457436	10.4378076068951	0	2.55220104239589
WBGene00017532	135.163936629442	122.271460537914	110.14171689948	94.4314385686479
WBGene00201043	0	0	0	0
WBGene00000428	0	0	0	0
WBGene00003635	4.43160447965384	3.72778843103395	5.57679579237874	5.10440208479178
WBGene00017530	0	0	0	0
WBGene00019345	0	0	0	2.55220104239589
WBGene00001454	0	1.49111537241358	2.78839789618937	2.55220104239589
WBGene00206361	0	0	0	0
WBGene00220003	0	0	0	0
WBGene00198114	0	0	0	0
WBGene00198917	0	0	0	0
WBGene00019346	0	0.74555768620679	1.39419894809469	1.27610052119794
WBGene00197786	0	0	0	0
WBGene00198790	0.738600746608973	0	2.78839789618937	0
WBGene00002044	7.38600746608973	11.1833652931019	4.18259684428406	7.65660312718767
WBGene00202316	0	0	0	0
WBGene00196947	2.21580223982692	4.47334611724074	0	1.27610052119794
WBGene00000176	0	0	2.78839789618937	1.27610052119794
WBGene00019344	2.21580223982692	1.49111537241358	1.39419894809469	1.27610052119794
WBGene00001032	44.3160447965384	48.4612496034414	72.4983453009237	68.909428144689
WBGene00200170	0.738600746608973	0	1.39419894809469	0
WBGene00199202	0	0	0	0
WBGene00018878	1040.68845197204	1060.18302978606	171.486470615646	164.616967234535
WBGene00004438	2.95440298643589	7.4555768620679	2.78839789618937	10.2088041695836
WBGene00018879	5.90880597287179	6.71001917586111	36.2491726504618	17.8654072967712
WBGene00195743	0	0	0	0
WBGene00198786	0	0	0	1.27610052119794
WBGene00018880	0.738600746608973	0.74555768620679	0	0
WBGene00201706	0	0	0	0
WBGene00200680	0	0	0	0
WBGene00018877	0	1.49111537241358	0	1.27610052119794
WBGene00003056	2.21580223982692	2.98223074482716	6.97099474047343	2.55220104239589
WBGene00200151	0	0	0	0
WBGene00016537	0	0	0	0
WBGene00003341	0	0	0	0
WBGene00045358	0	0	0	0
WBGene00003377	0.738600746608973	0.74555768620679	1.39419894809469	1.27610052119794
WBGene00199153	0	0	0	0
WBGene00197299	0	0	0	0
WBGene00197645	0	0	0	0
WBGene00003807	0.738600746608973	0.74555768620679	1.39419894809469	0
WBGene00018377	0	1.49111537241358	2.78839789618937	1.27610052119794
WBGene00201047	0	0	0	0
WBGene00018376	0	0	0	0
WBGene00196467	16.9878171720064	29.0767497620648	40.4317694947459	42.1113171995322
WBGene00023047	0	0	0	0
WBGene00202168	7.38600746608973	4.47334611724074	41.8259684428406	12.7610052119794
WBGene00018375	0.738600746608973	0	0	0
WBGene00003245	0.738600746608973	0.74555768620679	4.18259684428406	1.27610052119794
WBGene00201143	0	0	0	0
WBGene00198733	0	0	1.39419894809469	0
WBGene00019960	3.69300373304487	2.23667305862037	4.18259684428406	3.82830156359383
WBGene00197507	0	0	0	0
WBGene00196263	0	0	0	0
WBGene00196013	0	0	0	0
WBGene00201741	0	0	1.39419894809469	0
WBGene00200663	0	0	0	0
WBGene00201895	0	0	0	0
WBGene00201037	0	0	0	0
WBGene00199809	0	0	0	0
WBGene00019959	49.4862500228012	49.9523649758549	16.7303873771362	25.5220104239589
WBGene00019958	0.738600746608973	1.49111537241358	0	0
WBGene00019957	0.738600746608973	1.49111537241358	8.36519368856812	6.38050260598972
WBGene00018193	228.227630702173	305.678651344784	192.399454837067	170.997469840525
WBGene00000072	8.86320895930768	8.94669223448148	32.0665758061778	16.5893067755733
WBGene00199004	0	0	0	0
WBGene00196806	0	0	0	0
WBGene00195986	0	0.74555768620679	0	0
WBGene00044568	0	0.74555768620679	0	0
WBGene00006640	283.622686697846	364.57770855512	47.4027642352193	53.5962218903137
WBGene00201876	0	0	0	0
WBGene00201087	0	0	0	0
WBGene00198902	0.738600746608973	0.74555768620679	1.39419894809469	1.27610052119794
WBGene00201727	0	0	0	0
WBGene00198237	0	0	0	0
WBGene00197402	0	0	0	0
WBGene00020323	0	0	0	1.27610052119794
WBGene00020322	5.17020522626281	5.96446148965432	2.78839789618937	6.38050260598972
WBGene00020321	0	0.74555768620679	0	1.27610052119794
WBGene00020324	0	3.72778843103395	1.39419894809469	2.55220104239589
WBGene00196140	0.738600746608973	0	0	1.27610052119794
WBGene00195360	0.738600746608973	0	0	0
WBGene00201205	0	0	0	0
WBGene00019403	0.738600746608973	2.98223074482716	2.78839789618937	2.55220104239589
WBGene00002052	0	2.23667305862037	0	0
WBGene00200437	0	0	0	3.82830156359383
WBGene00199310	0	0	0	0
WBGene00019404	9.60180970591665	2.98223074482716	48.796963183314	5.10440208479178
WBGene00003986	0.738600746608973	1.49111537241358	0	1.27610052119794
WBGene00198483	0	0	0	2.55220104239589
WBGene00006475	2.95440298643589	0.74555768620679	2.78839789618937	0
WBGene00197201	0	0	0	0
WBGene00196236	0	0	0	0
WBGene00019758	0	0	1.39419894809469	0
WBGene00000066	0.738600746608973	1.49111537241358	1.39419894809469	2.55220104239589
WBGene00019759	0.738600746608973	2.23667305862037	1.39419894809469	6.38050260598972
WBGene00019760	7.38600746608973	7.4555768620679	1.39419894809469	7.65660312718767
WBGene00198213	0	0	0	0
WBGene00220030	0	0	0	0
WBGene00022501	19.2036194118333	19.3844998413765	39.0375705466512	26.7981109451568
WBGene00196681	0	0	1.39419894809469	0
WBGene00195425	0	0	0	0
WBGene00022500	3.69300373304487	2.23667305862037	2.78839789618937	1.27610052119794
WBGene00022499	0	0	0	0
WBGene00022498	0	0	2.78839789618937	0
WBGene00022616	0	0	0	0
WBGene00045365	0.738600746608973	0	0	0
WBGene00195189	1.47720149321795	0.74555768620679	0	1.27610052119794
WBGene00022613	3.69300373304487	6.71001917586111	8.36519368856812	10.2088041695836
WBGene00022612	0	0.74555768620679	0	0
WBGene00201832	0	0	0	0
WBGene00023208	2.95440298643589	0.74555768620679	1.39419894809469	0
WBGene00022611	2.21580223982692	2.98223074482716	1.39419894809469	0
WBGene00022614	1.47720149321795	0	1.39419894809469	1.27610052119794
WBGene00022615	0.738600746608973	1.49111537241358	2.78839789618937	1.27610052119794
WBGene00201479	0.738600746608973	3.72778843103395	1.39419894809469	3.82830156359383
WBGene00199769	0	0	0	0
WBGene00198684	0	0	0	0
WBGene00197605	0	0	0	0
WBGene00022024	0	0	0	0
WBGene00022023	5.90880597287179	11.1833652931019	23.7013821176097	19.1415078179692
WBGene00016070	214.194216516602	255.726286368929	379.222113881755	377.725754274592
WBGene00016069	0	0	0	0
WBGene00016068	6.64740671948076	9.69224992068827	4.18259684428406	2.55220104239589
WBGene00016067	131.470932896397	178.93384468963	16.7303873771362	24.2459099027609
WBGene00006861	2.95440298643589	3.72778843103395	4.18259684428406	1.27610052119794
WBGene00016600	0	0	1.39419894809469	0
WBGene00196977	0	0	0	0
WBGene00195953	0	0	0	0
WBGene00197556	1.47720149321795	3.72778843103395	1.39419894809469	0
WBGene00022958	0	0	0	0
WBGene00006862	2.95440298643589	5.21890380344753	6.97099474047343	3.82830156359383
WBGene00000039	23.6352238914871	23.1122882724105	8.36519368856812	8.93270364838561
WBGene00198781	0	0	0	0
WBGene00195995	0	0	0	0
WBGene00200933	0	0	0	0
WBGene00201593	0.738600746608973	0	0	0
WBGene00199268	0	0	0	0
WBGene00006926	7.38600746608973	4.47334611724074	18.1245863252309	7.65660312718767
WBGene00044299	0.738600746608973	0	2.78839789618937	0
WBGene00200342	0	0	0	0
WBGene00016599	0	0	0	0
WBGene00000149	3.69300373304487	8.20113454827469	8.36519368856812	3.82830156359383
WBGene00197286	0	0	0	0
WBGene00198704	0	0	0	0
WBGene00195722	0.738600746608973	0.74555768620679	0	0
WBGene00200384	0	0	0	0
WBGene00197635	0	1.49111537241358	1.39419894809469	0
WBGene00198683	0	0	0	0
WBGene00198064	0	0	0	0
WBGene00195337	0	0	0	0
WBGene00198858	0	0	0	0
WBGene00199865	0	0	0	0
WBGene00016292	0.738600746608973	3.72778843103395	1.39419894809469	2.55220104239589
WBGene00206484	0.738600746608973	0	0	0
WBGene00001070	0.738600746608973	0	0	0
WBGene00016293	0.738600746608973	1.49111537241358	2.78839789618937	0
WBGene00016294	1.47720149321795	2.98223074482716	16.7303873771362	1.27610052119794
WBGene00017150	0	0	0	0
WBGene00020197	0.738600746608973	2.23667305862037	0	2.55220104239589
WBGene00173172	0	0	0	0
WBGene00044732	2.95440298643589	2.23667305862037	4.18259684428406	1.27610052119794
WBGene00198841	0	0	0	0
WBGene00195780	0	0	0	0
WBGene00196596	0	0.74555768620679	0	0
WBGene00020196	0	0	1.39419894809469	0
WBGene00020199	10.3404104525256	11.9289229793086	22.307183169515	14.0371057331774
WBGene00005711	0	0	0	0
WBGene00195507	0	0	0	0
WBGene00044584	0	0	0	0
WBGene00006983	0	0	1.39419894809469	0
WBGene00196023	0	0	0	0
WBGene00198381	0.738600746608973	0	0	0
WBGene00197582	0	0	0	0
WBGene00004145	0	0	0	0
WBGene00195316	0	0	0	0
WBGene00197948	0	0	0	0
WBGene00019250	33.2370335974038	33.5500958793056	23.7013821176097	30.6264125087507
WBGene00197417	0	0	0	0
WBGene00198125	0	0	0	0
WBGene00019249	18.4650186652243	17.1478267827562	22.307183169515	17.8654072967712
WBGene00019251	0	0	0	0
WBGene00200305	0	0	0	0
WBGene00023313	121.130522443872	127.490364341361	267.68619803418	222.041490688442
WBGene00003477	45.7932462897563	52.9345957206821	33.4607747542725	40.8352166783342
WBGene00021323	5.90880597287179	4.47334611724074	2.78839789618937	1.27610052119794
WBGene00200999	0	0	0	0
WBGene00196909	0	0	0	0
WBGene00021326	0	1.49111537241358	0	0
WBGene00196351	0	0	0	0
WBGene00021322	0	0	0	0
WBGene00021325	0	1.49111537241358	1.39419894809469	0
WBGene00021321	0	0	0	0
WBGene00201779	0	0	0	0
WBGene00200665	0	0	0	0
WBGene00021320	5.17020522626281	9.69224992068827	2.78839789618937	7.65660312718767
WBGene00195827	0	0	0	0
WBGene00021324	46.5318470363653	55.1712687793025	48.796963183314	37.0069151147404
WBGene00198647	0	0.74555768620679	0	0
WBGene00002031	2.21580223982692	2.98223074482716	1.39419894809469	3.82830156359383
WBGene00021319	14.7720149321795	35.0412112517191	4.18259684428406	16.5893067755733
WBGene00017974	26.589626877923	43.2423457999938	29.2781779099884	34.4547140723445
WBGene00023365	0	0	0	0
WBGene00000092	9.60180970591665	15.6567114103426	11.1535915847575	10.2088041695836
WBGene00197463	0	0	0	0
WBGene00017973	0	0	1.39419894809469	0
WBGene00174684	0	0	0	0
WBGene00006064	0	0	0	1.27610052119794
WBGene00200209	0	0	0	0
WBGene00199052	0.738600746608973	0	0	0
WBGene00201850	0	0	0	0
WBGene00023022	0	0	0	0
WBGene00200604	0	0	0	0
WBGene00196012	0	0.74555768620679	0	0
WBGene00198129	0	0	0	0
WBGene00202330	0	0	0	0
WBGene00198892	0	0	0	0
WBGene00016134	0.738600746608973	0.74555768620679	0	0
WBGene00016135	1.47720149321795	1.49111537241358	2.78839789618937	0
WBGene00016133	1.47720149321795	0.74555768620679	1.39419894809469	0
WBGene00199902	0	0	4.18259684428406	0
WBGene00016132	0	0	0	0
WBGene00016136	0	0	0	0
WBGene00016131	36.9300373304487	48.4612496034414	27.8839789618937	16.5893067755733
WBGene00006371	6.64740671948076	6.71001917586111	2.78839789618937	2.55220104239589
WBGene00003990	2.95440298643589	2.23667305862037	5.57679579237874	6.38050260598972
WBGene00018037	16.2492164253974	34.2956535655123	22.307183169515	25.5220104239589
WBGene00197256	0	0	0	0
WBGene00018036	0	0	0	1.27610052119794
WBGene00002177	0	0	0	0
WBGene00018038	11.8176119457436	13.4200383517222	4.18259684428406	8.93270364838561
WBGene00077784	0	0	0	0
WBGene00018035	0.738600746608973	1.49111537241358	0	0
WBGene00018034	0	0	0	0
WBGene00195532	0	0	0	0
WBGene00015387	0	0	0	0
WBGene00196512	0	0	0	0
WBGene00015388	0.738600746608973	0.74555768620679	0	0
WBGene00196593	0.738600746608973	0	0	0
WBGene00015389	5.17020522626281	2.23667305862037	2.78839789618937	5.10440208479178
WBGene00015390	0.738600746608973	0.74555768620679	1.39419894809469	1.27610052119794
WBGene00016559	1.47720149321795	0.74555768620679	6.97099474047343	0
WBGene00022906	1.47720149321795	0.74555768620679	1.39419894809469	1.27610052119794
WBGene00016558	1845.76326577582	1958.58004166524	1426.26552390086	1496.86591136519
WBGene00197474	0.738600746608973	0.74555768620679	0	0
WBGene00196365	0	0	1.39419894809469	0
WBGene00196927	0	0	0	0
WBGene00198273	0	0	0	0
WBGene00197476	0	0	0	0
WBGene00196209	0	0	0	1.27610052119794
WBGene00195395	0	0	0	0
WBGene00016106	0	2.23667305862037	0	0
WBGene00044569	0	0	0	0
WBGene00016105	0	0	0	1.27610052119794
WBGene00200825	0	0	0	1.27610052119794
WBGene00022944	0.738600746608973	0	1.39419894809469	0
WBGene00201506	0	0	0	0
WBGene00200002	0	0	0	0
WBGene00200062	1.47720149321795	0	0	0
WBGene00202302	0	0	0	0
WBGene00201156	2.21580223982692	0.74555768620679	4.18259684428406	1.27610052119794
WBGene00202292	0	0	0	0
WBGene00016104	0	0	0	0
WBGene00219831	0	0	0	0
WBGene00016103	3.69300373304487	1.49111537241358	2.78839789618937	5.10440208479178
WBGene00201492	0	0	0	0
WBGene00196240	0.738600746608973	0.74555768620679	0	2.55220104239589
WBGene00195430	0.738600746608973	0	0	0
WBGene00197615	0	1.49111537241358	1.39419894809469	0
WBGene00197465	0	0	1.39419894809469	0
WBGene00199708	0	0	0	0
WBGene00199786	0	0	0	0
WBGene00200299	1.47720149321795	2.98223074482716	0	1.27610052119794
WBGene00197912	0	0	0	1.27610052119794
WBGene00197452	0	1.49111537241358	0	0
WBGene00198304	0	0.74555768620679	0	0
WBGene00195416	0	0	0	0
WBGene00001006	10.3404104525256	13.4200383517222	5.57679579237874	15.3132062543753
WBGene00196227	0	0	0	0
WBGene00201503	0	0	0	0
WBGene00022941	0	0	0	0
WBGene00022942	0	0	0	0
WBGene00022943	0	0	0	0
WBGene00016102	2.21580223982692	4.47334611724074	0	0
WBGene00018876	0	0	0	0
WBGene00018875	0	0	0	0
WBGene00198890	0	0	0	0
WBGene00199332	0	0	0	0
WBGene00198502	0.738600746608973	2.23667305862037	0	0
WBGene00044623	0	0.74555768620679	2.78839789618937	1.27610052119794
WBGene00202034	0	0	0	0
WBGene00020735	3.69300373304487	2.23667305862037	2.78839789618937	1.27610052119794
WBGene00171175	0	0	1.39419894809469	0
WBGene00201248	0.738600746608973	0	1.39419894809469	0
WBGene00199465	0	0	0	0
WBGene00020736	0	0	1.39419894809469	1.27610052119794
WBGene00020737	5.17020522626281	7.4555768620679	13.9419894809469	7.65660312718767
WBGene00172886	0	0	0	0
WBGene00020738	5.17020522626281	5.21890380344753	5.57679579237874	2.55220104239589
WBGene00016934	0.738600746608973	0.74555768620679	1.39419894809469	1.27610052119794
WBGene00202294	0	0	0	0
WBGene00197880	0	0	0	0
WBGene00002983	2.95440298643589	8.20113454827469	6.97099474047343	5.10440208479178
WBGene00199797	0	0	0	0
WBGene00200068	0	0	0	0
WBGene00197220	0	0	0	0
WBGene00198003	0	0	0	0
WBGene00196951	0	0.74555768620679	0	0
WBGene00197419	0	0	0	0
WBGene00195397	0	0	0	0
WBGene00195696	0	0	0	0
WBGene00196415	0	0	0	0
WBGene00202379	0	0	0	0
WBGene00016933	0	0	0	0
WBGene00016935	57.6108582354999	38.7689996827531	20.9129842214203	19.1415078179692
WBGene00198961	0.738600746608973	0	0	0
WBGene00016518	1.47720149321795	0	0	0
WBGene00200394	2.21580223982692	0	2.78839789618937	0
WBGene00197833	0	0	0	0
WBGene00003166	0	0	0	0
WBGene00198374	0	0	0	0
WBGene00197839	0	0	0	0
WBGene00006826	0	3.72778843103395	4.18259684428406	2.55220104239589
WBGene00017464	0	0.74555768620679	0	1.27610052119794
WBGene00199837	0	0	0	0
WBGene00017463	7.38600746608973	4.47334611724074	5.57679579237874	2.55220104239589
WBGene00199690	0	0	0	0
WBGene00200899	0	0	0	1.27610052119794
WBGene00006411	8.86320895930768	14.9111537241358	16.7303873771362	19.1415078179692
WBGene00201231	0	0	0	0
WBGene00195290	0	0	0	0
WBGene00020658	0.738600746608973	1.49111537241358	1.39419894809469	0
WBGene00044570	0	0	0	0
WBGene00020673	113.005914231173	137.182614262049	19.5187852733256	47.215719284324
WBGene00005718	0.738600746608973	5.21890380344753	0	3.82830156359383
WBGene00020672	7.38600746608973	8.94669223448148	2.78839789618937	6.38050260598972
WBGene00020674	0	1.49111537241358	2.78839789618937	0
WBGene00198380	0	0	0	0
WBGene00197793	0	0.74555768620679	1.39419894809469	0
WBGene00199914	0	0	0	1.27610052119794
WBGene00199464	0	0	0	0
WBGene00201442	0	0	0	0
WBGene00200628	0.738600746608973	0	0	0
WBGene00199610	0	0	0	0
WBGene00001182	0	0	1.39419894809469	1.27610052119794
WBGene00202211	0	0	0	0
WBGene00200972	0	0	0	0
WBGene00196495	0	0	0	0
WBGene00195262	0	0	1.39419894809469	1.27610052119794
WBGene00198168	0	0	0	0
WBGene00200464	0	0	0	0
WBGene00020919	5.17020522626281	7.4555768620679	1.39419894809469	3.82830156359383
WBGene00020920	9.60180970591665	6.71001917586111	9.7593926366628	10.2088041695836
WBGene00044749	0	0	0	0
WBGene00020918	0	0	0	0
WBGene00020921	4.43160447965384	5.96446148965432	1.39419894809469	5.10440208479178
WBGene00199689	0	0	1.39419894809469	0
WBGene00197475	0	0	0	0
WBGene00201112	0	0	0	0
WBGene00200412	0	0	0	0
WBGene00195925	0	0	0	1.27610052119794
WBGene00195981	0	0	0	0
WBGene00198598	0	0	0	0
WBGene00000295	2.21580223982692	2.23667305862037	8.36519368856812	15.3132062543753
WBGene00022974	0	0	0	0
WBGene00022975	0	0	0	0
WBGene00197566	19.2036194118333	35.7867689379259	50.1911621314087	58.7006239751055
WBGene00022976	0	0	0	0
WBGene00017108	0	0.74555768620679	1.39419894809469	1.27610052119794
WBGene00016568	0.738600746608973	0.74555768620679	0	0
WBGene00004349	0.738600746608973	2.23667305862037	8.36519368856812	5.10440208479178
WBGene00197235	0	0	0	0
WBGene00196843	0	0	0	0
WBGene00199652	0	0	0	0
WBGene00201717	0	0	0	0
WBGene00202052	0	0	0	1.27610052119794
WBGene00199293	0	0	0	0
WBGene00196435	0.738600746608973	0	0	0
WBGene00200831	0	0	0	0
WBGene00196050	0	0	0	0
WBGene00196873	0	0	0	0
WBGene00170613	0	0	0	0
WBGene00197571	0	0	0	0
WBGene00016570	0	0	0	0
WBGene00198557	0	0	0	0
WBGene00201265	0	0	0	0
WBGene00196614	0	0	0	1.27610052119794
WBGene00201740	0	0	0	0
WBGene00196569	0.738600746608973	0	0	0
WBGene00198779	0	0	0	0
WBGene00197687	0	0	0	0
WBGene00016937	49.4862500228012	40.2601150551667	18.1245863252309	16.5893067755733
WBGene00199857	0	0	0	0
WBGene00198888	0.738600746608973	0	1.39419894809469	1.27610052119794
WBGene00016938	0	0	1.39419894809469	0
WBGene00196306	0	0	0	0
WBGene00006368	2.21580223982692	2.98223074482716	1.39419894809469	0
WBGene00004788	8.12460821269871	5.21890380344753	8.36519368856812	12.7610052119794
WBGene00018516	31.0212313575769	31.3134228206852	20.9129842214203	33.1786135511466
WBGene00045269	0	0	0	1.27610052119794
WBGene00018515	0	0	0	0
WBGene00195278	0	0	0	0
WBGene00197569	0	0	0	0
WBGene00195928	0	0	0	0
WBGene00018514	0	0.74555768620679	0	0
WBGene00196282	0	0.74555768620679	1.39419894809469	1.27610052119794
WBGene00195469	0	0	0	0
WBGene00199649	0	0	0	0
WBGene00197173	0	0	0	0
WBGene00200452	0	0	0	0
WBGene00018517	0	0	0	0
WBGene00199672	0	0	0	1.27610052119794
WBGene00202028	0	0	1.39419894809469	0
WBGene00201224	0	0	0	0
WBGene00197101	0	0	0	0
WBGene00023051	0.738600746608973	0.74555768620679	0	0
WBGene00199176	14.7720149321795	18.6389421551698	101.776523210912	44.6635182419281
WBGene00023050	0	0	0	0
WBGene00202044	0.738600746608973	0	1.39419894809469	0
WBGene00003323	0	0	0	0
WBGene00017428	0	0	0	0
WBGene00045352	0	0	0	0
WBGene00201943	1.47720149321795	0	0	0
WBGene00196680	0	0	0	0
WBGene00195890	0	0	0	1.27610052119794
WBGene00198756	0.738600746608973	0	1.39419894809469	0
WBGene00199350	0	0	0	0
WBGene00197052	0	0	0	0
WBGene00200344	0	0	1.39419894809469	0
WBGene00201378	0	0	0	0
WBGene00201564	0	0	0	0
WBGene00197578	0	0	0	0
WBGene00197449	0	0	0	0
WBGene00201836	1.47720149321795	0.74555768620679	0	0
WBGene00198996	0	0	0	0
WBGene00200828	0	0	1.39419894809469	0
WBGene00201633	0	0	0	0
WBGene00196004	0	0	0	0
WBGene00001824	4.43160447965384	8.20113454827469	5.57679579237874	0
WBGene00017427	0	0	1.39419894809469	0
WBGene00017429	0	2.23667305862037	0	0
WBGene00169823	0	0	0	0
WBGene00021060	0	0.74555768620679	4.18259684428406	1.27610052119794
WBGene00196810	0.738600746608973	0.74555768620679	0	1.27610052119794
WBGene00199258	0	0	0	0
WBGene00004245	197.945000091205	194.590556099972	92.0171305742493	93.15533804745
WBGene00198927	0	0	0	0
WBGene00021059	0	0.74555768620679	2.78839789618937	0
WBGene00001984	0.738600746608973	0.74555768620679	1.39419894809469	0
WBGene00200826	0	0	0	0
WBGene00201884	0	0	1.39419894809469	0
WBGene00195718	0.738600746608973	0	0	0
WBGene00196753	0	0	0	0
WBGene00198583	0.738600746608973	0	0	0
WBGene00199554	0	0	0	0
WBGene00200547	0	0	0	0
WBGene00199759	0.738600746608973	0	0	0
WBGene00006424	1.47720149321795	0	0	0
WBGene00201835	0	0	0	0
WBGene00201673	0	0	0	0
WBGene00196918	0	0	0	1.27610052119794
WBGene00195879	0.738600746608973	0	0	0
WBGene00198416	0	0	0	0
WBGene00165194	0	0	0	0
WBGene00200129	0	0	0	0
WBGene00200006	0	0	0	1.27610052119794
WBGene00199054	0	0	0	0
WBGene00202287	0	0	0	0
WBGene00018641	0	0.74555768620679	0	0
WBGene00201472	0	0	0	0
WBGene00001450	0	0	0	0
WBGene00196117	0	0	0	0
WBGene00202265	0	0	0	0
WBGene00195837	0	0	0	0
WBGene00018640	0	0	0	0
WBGene00195269	0.738600746608973	2.23667305862037	0	1.27610052119794
WBGene00196308	0	0	0	0
WBGene00018639	0.738600746608973	0.74555768620679	0	0
WBGene00198063	0	0	0	0
WBGene00019160	0	0	0	0
WBGene00195014	0	0	0	0
WBGene00195015	0	0	0	0
WBGene00021267	0	1.49111537241358	4.18259684428406	0
WBGene00167523	0	0	0	0
WBGene00199317	0	0	0	0
WBGene00023456	0	0	0	0
WBGene00021268	18.4650186652243	20.8756152137901	2.78839789618937	2.55220104239589
WBGene00200309	0	0	0	0
WBGene00001175	4.43160447965384	2.98223074482716	1.39419894809469	2.55220104239589
WBGene00044571	0	0.74555768620679	0	1.27610052119794
WBGene00016716	2.21580223982692	3.72778843103395	5.57679579237874	1.27610052119794
WBGene00003254	7.38600746608973	9.69224992068827	13.9419894809469	12.7610052119794
WBGene00019938	83.461884366814	83.5024608551605	19.5187852733256	29.3503119875527
WBGene00019937	2.21580223982692	0.74555768620679	2.78839789618937	3.82830156359383
WBGene00201320	0	0	0	0
WBGene00019935	0	0	0	0
WBGene00002190	2.21580223982692	2.23667305862037	12.5477905328522	2.55220104239589
WBGene00195877	0	0	0	0
WBGene00196914	0	0	0	1.27610052119794
WBGene00195795	0	0	0	0
WBGene00196632	0	0	0	0
WBGene00002224	0	0.74555768620679	1.39419894809469	1.27610052119794
WBGene00017718	0.738600746608973	0	0	1.27610052119794
